origin_state,origin_state_name,dest_state,dest_state_name,feature_year,prediction_year,selected_model,predicted_tons
6,California,38,North Dakota,2024,2025,linear_regression,174.14383412569617
23,Maine,24,Maryland,2024,2025,linear_regression,173.1158173591447
20,Kansas,4,Arizona,2024,2025,linear_regression,172.18551334171184
24,Maryland,45,South Carolina,2024,2025,linear_regression,172.1696888969935
24,Maryland,21,Kentucky,2024,2025,linear_regression,171.99736233543769
37,North Carolina,41,Oregon,2024,2025,linear_regression,171.68481550930306
38,North Dakota,29,Missouri,2024,2025,linear_regression,171.6556626417888
12,Florida,20,Kansas,2024,2025,linear_regression,171.51140675976495
33,New Hampshire,6,California,2024,2025,linear_regression,171.31427257927447
1,Alabama,41,Oregon,2024,2025,linear_regression,171.0838675292115
20,Kansas,1,Alabama,2024,2025,linear_regression,170.6140307044622
19,Iowa,4,Arizona,2024,2025,linear_regression,170.0155954439877
19,Iowa,28,Mississippi,2024,2025,linear_regression,169.7094846863287
26,Michigan,32,Nevada,2024,2025,linear_regression,168.28435298891037
23,Maine,39,Ohio,2024,2025,linear_regression,167.69820805722145
51,Virginia,33,New Hampshire,2024,2025,linear_regression,167.48038364478512
53,Washington,20,Kansas,2024,2025,linear_regression,167.3911293297282
45,South Carolina,19,Iowa,2024,2025,linear_regression,166.9466534942926
41,Oregon,55,Wisconsin,2024,2025,linear_regression,166.43777999096824
44,Rhode Island,39,Ohio,2024,2025,linear_regression,166.42697054425463
42,Pennsylvania,32,Nevada,2024,2025,linear_regression,166.01382922408362
21,Kentucky,31,Nebraska,2024,2025,linear_regression,164.93057484949563
28,Mississippi,34,New Jersey,2024,2025,linear_regression,163.86644046827215
24,Maryland,23,Maine,2024,2025,linear_regression,163.45131268251282
32,Nevada,16,Idaho,2024,2025,linear_regression,163.44355313342862
42,Pennsylvania,31,Nebraska,2024,2025,linear_regression,163.38524496389576
51,Virginia,40,Oklahoma,2024,2025,linear_regression,162.53155710940905
53,Washington,25,Massachusetts,2024,2025,linear_regression,162.52461747230547
38,North Dakota,53,Washington,2024,2025,linear_regression,162.3379619798958
9,Connecticut,13,Georgia,2024,2025,linear_regression,161.8541191805917
32,Nevada,12,Florida,2024,2025,linear_regression,161.26291630234982
56,Wyoming,39,Ohio,2024,2025,linear_regression,161.07931820462838
38,North Dakota,16,Idaho,2024,2025,linear_regression,160.8375969796466
30,Montana,8,Colorado,2024,2025,linear_regression,159.79033220497004
29,Missouri,45,South Carolina,2024,2025,linear_regression,159.5050671446496
47,Tennessee,53,Washington,2024,2025,linear_regression,159.21769297880758
23,Maine,37,North Carolina,2024,2025,linear_regression,158.68088731466628
49,Utah,13,Georgia,2024,2025,linear_regression,158.27730173315493
53,Washington,51,Virginia,2024,2025,linear_regression,158.04686573437797
5,Arkansas,34,New Jersey,2024,2025,linear_regression,157.4874650822182
13,Georgia,9,Connecticut,2024,2025,linear_regression,157.3986235936503
40,Oklahoma,45,South Carolina,2024,2025,linear_regression,157.3788448102442
21,Kentucky,8,Colorado,2024,2025,linear_regression,157.06486429043076
9,Connecticut,24,Maryland,2024,2025,linear_regression,157.02651160813917
51,Virginia,32,Nevada,2024,2025,linear_regression,156.85378845576147
40,Oklahoma,28,Mississippi,2024,2025,linear_regression,156.66042014774806
22,Louisiana,51,Virginia,2024,2025,linear_regression,156.62512375981873
51,Virginia,22,Louisiana,2024,2025,linear_regression,156.52084095886215
47,Tennessee,41,Oregon,2024,2025,linear_regression,156.238802675248
34,New Jersey,22,Louisiana,2024,2025,linear_regression,155.7005504906671
28,Mississippi,25,Massachusetts,2024,2025,linear_regression,154.85056717561707
49,Utah,27,Minnesota,2024,2025,linear_regression,154.68821744238753
51,Virginia,23,Maine,2024,2025,linear_regression,154.39323319507236
26,Michigan,38,North Dakota,2024,2025,linear_regression,153.40434374772659
37,North Carolina,49,Utah,2024,2025,linear_regression,152.82703680166878
47,Tennessee,49,Utah,2024,2025,linear_regression,152.23560205624815
24,Maryland,29,Missouri,2024,2025,linear_regression,151.92105053757845
35,New Mexico,29,Missouri,2024,2025,linear_regression,151.66549466893127
26,Michigan,25,Massachusetts,2024,2025,linear_regression,151.38485396271145
1,Alabama,8,Colorado,2024,2025,linear_regression,151.14347705338298
21,Kentucky,25,Massachusetts,2024,2025,linear_regression,150.62878038473505
41,Oregon,13,Georgia,2024,2025,linear_regression,150.55087187258943
1,Alabama,53,Washington,2024,2025,linear_regression,150.1377501581682
30,Montana,31,Nebraska,2024,2025,linear_regression,149.88037800471915
20,Kansas,49,Utah,2024,2025,linear_regression,149.62448863225882
53,Washington,37,North Carolina,2024,2025,linear_regression,148.13220708831915
54,West Virginia,22,Louisiana,2024,2025,linear_regression,147.9371770257587
28,Mississippi,32,Nevada,2024,2025,linear_regression,147.38974870740824
42,Pennsylvania,11,Washington DC,2024,2025,linear_regression,146.45929063546794
41,Oregon,37,North Carolina,2024,2025,linear_regression,146.41905373833697
21,Kentucky,4,Arizona,2024,2025,linear_regression,144.9231358987444
40,Oklahoma,51,Virginia,2024,2025,linear_regression,144.83087587494427
27,Minnesota,24,Maryland,2024,2025,linear_regression,144.4305729452453
22,Louisiana,8,Colorado,2024,2025,linear_regression,143.97786067356668
30,Montana,32,Nevada,2024,2025,linear_regression,143.93012718259754
13,Georgia,41,Oregon,2024,2025,linear_regression,143.85839738780885
31,Nebraska,41,Oregon,2024,2025,linear_regression,143.672570426873
41,Oregon,18,Indiana,2024,2025,linear_regression,143.65673180194008
40,Oklahoma,24,Maryland,2024,2025,linear_regression,143.5693653156068
55,Wisconsin,22,Louisiana,2024,2025,linear_regression,143.5579864261801
49,Utah,55,Wisconsin,2024,2025,linear_regression,142.95144049218686
31,Nebraska,36,New York,2024,2025,linear_regression,142.71435648896573
40,Oklahoma,16,Idaho,2024,2025,linear_regression,142.5919706607685
9,Connecticut,18,Indiana,2024,2025,linear_regression,142.51951136903426
20,Kansas,28,Mississippi,2024,2025,linear_regression,142.20997283194734
36,New York,22,Louisiana,2024,2025,linear_regression,142.07374058153533
35,New Mexico,55,Wisconsin,2024,2025,linear_regression,141.7220576759603
28,Mississippi,8,Colorado,2024,2025,linear_regression,141.71510979227477
44,Rhode Island,50,Vermont,2024,2025,linear_regression,141.4046293939357
23,Maine,17,Illinois,2024,2025,linear_regression,141.19905038593225
56,Wyoming,38,North Dakota,2024,2025,linear_regression,141.0415182001041
4,Arizona,34,New Jersey,2024,2025,linear_regression,140.69514721734714
1,Alabama,19,Iowa,2024,2025,linear_regression,140.60832678713422
23,Maine,6,California,2024,2025,linear_regression,138.88989241342964
39,Ohio,10,Delaware,2024,2025,linear_regression,138.73291754813116
21,Kentucky,40,Oklahoma,2024,2025,linear_regression,138.68408637775815
35,New Mexico,49,Utah,2024,2025,linear_regression,138.61524286202692
5,Arkansas,25,Massachusetts,2024,2025,linear_regression,138.33775260537652
12,Florida,31,Nebraska,2024,2025,linear_regression,137.20238762349584
55,Wisconsin,28,Mississippi,2024,2025,linear_regression,136.61781175115246
51,Virginia,19,Iowa,2024,2025,linear_regression,136.52949429814322
38,North Dakota,12,Florida,2024,2025,linear_regression,135.62067890628057
9,Connecticut,51,Virginia,2024,2025,linear_regression,135.46895968051686
19,Iowa,22,Louisiana,2024,2025,linear_regression,135.00763614128266
27,Minnesota,45,South Carolina,2024,2025,linear_regression,134.54869474889125
22,Louisiana,25,Massachusetts,2024,2025,linear_regression,133.83719611245598
29,Missouri,35,New Mexico,2024,2025,linear_regression,133.75783357632966
20,Kansas,24,Maryland,2024,2025,linear_regression,133.6985832497815
16,Idaho,37,North Carolina,2024,2025,linear_regression,133.66385481616834
24,Maryland,33,New Hampshire,2024,2025,linear_regression,133.6208693816708
4,Arizona,55,Wisconsin,2024,2025,linear_regression,133.22039155868305
21,Kentucky,9,Connecticut,2024,2025,linear_regression,133.14673913037495
51,Virginia,53,Washington,2024,2025,linear_regression,132.98165136317382
8,Colorado,34,New Jersey,2024,2025,linear_regression,132.87958054768987
45,South Carolina,9,Connecticut,2024,2025,linear_regression,132.70590376278687
56,Wyoming,17,Illinois,2024,2025,linear_regression,132.37977990101322
39,Ohio,32,Nevada,2024,2025,linear_regression,132.04781944400503
46,South Dakota,47,Tennessee,2024,2025,linear_regression,131.8693723663708
16,Idaho,39,Ohio,2024,2025,linear_regression,131.43042000187523
42,Pennsylvania,22,Louisiana,2024,2025,linear_regression,131.4068078371531
50,Vermont,44,Rhode Island,2024,2025,linear_regression,130.98804955397
45,South Carolina,4,Arizona,2024,2025,linear_regression,130.92973446879998
4,Arizona,29,Missouri,2024,2025,linear_regression,130.8083614509428
28,Mississippi,4,Arizona,2024,2025,linear_regression,130.77477987450908
4,Arizona,25,Massachusetts,2024,2025,linear_regression,130.70165689317074
28,Mississippi,27,Minnesota,2024,2025,linear_regression,130.57126237886752
8,Colorado,36,New York,2024,2025,linear_regression,130.45903541789116
25,Massachusetts,55,Wisconsin,2024,2025,linear_regression,130.3565946633882
42,Pennsylvania,16,Idaho,2024,2025,linear_regression,129.06444671387425
41,Oregon,12,Florida,2024,2025,linear_regression,129.0042340851548
37,North Carolina,23,Maine,2024,2025,linear_regression,128.37393267581461
20,Kansas,25,Massachusetts,2024,2025,linear_regression,128.0486052789864
23,Maine,51,Virginia,2024,2025,linear_regression,128.03859443315497
51,Virginia,28,Mississippi,2024,2025,linear_regression,128.0267423252694
21,Kentucky,38,North Dakota,2024,2025,linear_regression,127.57720940597676
19,Iowa,49,Utah,2024,2025,linear_regression,126.38423610612759
34,New Jersey,1,Alabama,2024,2025,linear_regression,126.12324964076177
51,Virginia,38,North Dakota,2024,2025,linear_regression,125.09463727966212
29,Missouri,32,Nevada,2024,2025,linear_regression,124.6958849104058
47,Tennessee,50,Vermont,2024,2025,linear_regression,124.63556017603054
31,Nebraska,5,Arkansas,2024,2025,linear_regression,124.03305372147474
55,Wisconsin,30,Montana,2024,2025,linear_regression,123.79992568162004
16,Idaho,21,Kentucky,2024,2025,linear_regression,122.84638322984011
10,Delaware,25,Massachusetts,2024,2025,linear_regression,122.69344248145103
45,South Carolina,23,Maine,2024,2025,linear_regression,122.2888688303257
1,Alabama,49,Utah,2024,2025,linear_regression,122.26035601607384
28,Mississippi,20,Kansas,2024,2025,linear_regression,121.07304867923207
28,Mississippi,41,Oregon,2024,2025,linear_regression,120.97699836740532
44,Rhode Island,23,Maine,2024,2025,linear_regression,120.91275003660442
33,New Hampshire,48,Texas,2024,2025,linear_regression,120.8140574068525
40,Oklahoma,21,Kentucky,2024,2025,linear_regression,120.77289043725455
24,Maryland,20,Kansas,2024,2025,linear_regression,120.69075673037523
25,Massachusetts,21,Kentucky,2024,2025,linear_regression,120.65575663049228
55,Wisconsin,9,Connecticut,2024,2025,linear_regression,120.61946947654977
34,New Jersey,41,Oregon,2024,2025,linear_regression,120.32476955135218
36,New York,5,Arkansas,2024,2025,linear_regression,120.08649029361095
44,Rhode Island,48,Texas,2024,2025,linear_regression,119.85675961065925
8,Colorado,21,Kentucky,2024,2025,linear_regression,119.76311756629923
16,Idaho,47,Tennessee,2024,2025,linear_regression,119.49000017777513
47,Tennessee,9,Connecticut,2024,2025,linear_regression,119.32175360983263
49,Utah,29,Missouri,2024,2025,linear_regression,119.21548779046188
24,Maryland,27,Minnesota,2024,2025,linear_regression,118.89395932217008
49,Utah,31,Nebraska,2024,2025,linear_regression,118.67301608665156
49,Utah,45,South Carolina,2024,2025,linear_regression,118.61755139114842
45,South Carolina,10,Delaware,2024,2025,linear_regression,117.8103420574574
13,Georgia,16,Idaho,2024,2025,linear_regression,117.50510427457007
22,Louisiana,54,West Virginia,2024,2025,linear_regression,116.8721554486014
53,Washington,21,Kentucky,2024,2025,linear_regression,116.66742344703977
5,Arkansas,41,Oregon,2024,2025,linear_regression,116.48279055938187
29,Missouri,46,South Dakota,2024,2025,linear_regression,116.37749828050727
28,Mississippi,53,Washington,2024,2025,linear_regression,116.31917545616119
23,Maine,48,Texas,2024,2025,linear_regression,116.26869753331272
4,Arizona,30,Montana,2024,2025,linear_regression,115.88897683166184
26,Michigan,35,New Mexico,2024,2025,linear_regression,115.7992842467371
46,South Dakota,39,Ohio,2024,2025,linear_regression,115.22512479686395
25,Massachusetts,27,Minnesota,2024,2025,linear_regression,115.14765147682388
54,West Virginia,12,Florida,2024,2025,linear_regression,115.08203729344237
46,South Dakota,26,Michigan,2024,2025,linear_regression,114.86626271979637
18,Indiana,32,Nevada,2024,2025,linear_regression,114.73924870407637
37,North Carolina,31,Nebraska,2024,2025,linear_regression,114.4823158394677
31,Nebraska,49,Utah,2024,2025,linear_regression,114.44061964359912
12,Florida,38,North Dakota,2024,2025,linear_regression,114.06273061105503
31,Nebraska,47,Tennessee,2024,2025,linear_regression,113.59477501296072
23,Maine,45,South Carolina,2024,2025,linear_regression,113.28014910631822
26,Michigan,9,Connecticut,2024,2025,linear_regression,112.78504861908507
27,Minnesota,32,Nevada,2024,2025,linear_regression,112.72889981456967
21,Kentucky,49,Utah,2024,2025,linear_regression,112.45068282264913
46,South Dakota,20,Kansas,2024,2025,linear_regression,112.190627797764
51,Virginia,8,Colorado,2024,2025,linear_regression,111.9916078182834
49,Utah,35,New Mexico,2024,2025,linear_regression,111.83592129361622
45,South Carolina,49,Utah,2024,2025,linear_regression,111.77199727402686
56,Wyoming,4,Arizona,2024,2025,linear_regression,111.67015040142931
19,Iowa,41,Oregon,2024,2025,linear_regression,110.96744980272655
28,Mississippi,49,Utah,2024,2025,linear_regression,110.45313264534178
25,Massachusetts,10,Delaware,2024,2025,linear_regression,109.99053258064777
51,Virginia,49,Utah,2024,2025,linear_regression,109.96013093243369
35,New Mexico,17,Illinois,2024,2025,linear_regression,109.76075668531175
31,Nebraska,53,Washington,2024,2025,linear_regression,108.69251039270353
54,West Virginia,6,California,2024,2025,linear_regression,108.1402210557766
38,North Dakota,36,New York,2024,2025,linear_regression,107.97131795693258
49,Utah,47,Tennessee,2024,2025,linear_regression,107.71371627929659
30,Montana,4,Arizona,2024,2025,linear_regression,106.98542733408809
48,Texas,46,South Dakota,2024,2025,linear_regression,106.75520606865766
31,Nebraska,4,Arizona,2024,2025,linear_regression,106.73579043782442
4,Arizona,45,South Carolina,2024,2025,linear_regression,106.32313765800671
27,Minnesota,10,Delaware,2024,2025,linear_regression,106.31960158181488
26,Michigan,54,West Virginia,2024,2025,linear_regression,105.69089628168314
9,Connecticut,55,Wisconsin,2024,2025,linear_regression,105.59809133391437
22,Louisiana,4,Arizona,2024,2025,linear_regression,105.49955484713777
46,South Dakota,42,Pennsylvania,2024,2025,linear_regression,105.2428628808056
48,Texas,50,Vermont,2024,2025,linear_regression,104.99012688400842
50,Vermont,12,Florida,2024,2025,linear_regression,104.59585176537135
54,West Virginia,55,Wisconsin,2024,2025,linear_regression,104.34948594023439
10,Delaware,13,Georgia,2024,2025,linear_regression,103.9799931009889
45,South Carolina,38,North Dakota,2024,2025,linear_regression,103.90758518734228
16,Idaho,27,Minnesota,2024,2025,linear_regression,103.8298064894854
22,Louisiana,38,North Dakota,2024,2025,linear_regression,103.44386033907901
17,Illinois,16,Idaho,2024,2025,linear_regression,103.35984378240016
16,Idaho,29,Missouri,2024,2025,linear_regression,102.80408844682981
10,Delaware,6,California,2024,2025,linear_regression,102.74287870028303
12,Florida,32,Nevada,2024,2025,linear_regression,102.6750147390049
38,North Dakota,8,Colorado,2024,2025,linear_regression,102.31954482170215
29,Missouri,25,Massachusetts,2024,2025,linear_regression,102.30867994745861
13,Georgia,54,West Virginia,2024,2025,linear_regression,100.60852149483475
49,Utah,12,Florida,2024,2025,linear_regression,100.49902233934756
47,Tennessee,38,North Dakota,2024,2025,linear_regression,100.15678625343091
31,Nebraska,34,New Jersey,2024,2025,linear_regression,99.19625770431432
25,Massachusetts,53,Washington,2024,2025,linear_regression,99.15101135160717
34,New Jersey,32,Nevada,2024,2025,linear_regression,98.84901611051508
22,Louisiana,53,Washington,2024,2025,linear_regression,98.70940585569541
21,Kentucky,41,Oregon,2024,2025,linear_regression,98.6731218319336
54,West Virginia,25,Massachusetts,2024,2025,linear_regression,98.33166016553436
13,Georgia,46,South Dakota,2024,2025,linear_regression,98.14683739506253
28,Mississippi,19,Iowa,2024,2025,linear_regression,97.86031354071926
19,Iowa,25,Massachusetts,2024,2025,linear_regression,97.4930920407197
6,California,23,Maine,2024,2025,linear_regression,96.8963021528955
35,New Mexico,40,Oklahoma,2024,2025,linear_regression,96.57003362153411
32,Nevada,39,Ohio,2024,2025,linear_regression,96.44914557931222
27,Minnesota,28,Mississippi,2024,2025,linear_regression,96.28659310317991
54,West Virginia,9,Connecticut,2024,2025,linear_regression,95.48717399415845
37,North Carolina,38,North Dakota,2024,2025,linear_regression,95.39762732153129
13,Georgia,31,Nebraska,2024,2025,linear_regression,95.02807620912213
9,Connecticut,26,Michigan,2024,2025,linear_regression,94.96584836677586
22,Louisiana,9,Connecticut,2024,2025,linear_regression,94.71506588028853
32,Nevada,42,Pennsylvania,2024,2025,linear_regression,93.96664609738508
8,Colorado,18,Indiana,2024,2025,linear_regression,93.84534161895826
8,Colorado,37,North Carolina,2024,2025,linear_regression,93.80257961958506
27,Minnesota,22,Louisiana,2024,2025,linear_regression,93.51431614018344
40,Oklahoma,49,Utah,2024,2025,linear_regression,93.27364134951962
18,Indiana,46,South Dakota,2024,2025,linear_regression,93.16464081460121
13,Georgia,32,Nevada,2024,2025,linear_regression,93.13207430115997
50,Vermont,24,Maryland,2024,2025,linear_regression,93.01835071373077
37,North Carolina,32,Nevada,2024,2025,linear_regression,92.88116710398316
54,West Virginia,45,South Carolina,2024,2025,linear_regression,92.64463749094425
8,Colorado,32,Nevada,2024,2025,linear_regression,92.45203618912605
29,Missouri,41,Oregon,2024,2025,linear_regression,92.41685088541206
40,Oklahoma,38,North Dakota,2024,2025,linear_regression,92.12561040970591
10,Delaware,37,North Carolina,2024,2025,linear_regression,91.73757731612817
38,North Dakota,24,Maryland,2024,2025,linear_regression,91.59422285863826
46,South Dakota,49,Utah,2024,2025,linear_regression,91.42561678942698
22,Louisiana,41,Oregon,2024,2025,linear_regression,91.32389247778067
51,Virginia,41,Oregon,2024,2025,linear_regression,91.18434702734501
21,Kentucky,32,Nevada,2024,2025,linear_regression,91.11590877116795
41,Oregon,51,Virginia,2024,2025,linear_regression,91.02250230028741
36,New York,31,Nebraska,2024,2025,linear_regression,90.98313349477235
9,Connecticut,35,New Mexico,2024,2025,linear_regression,90.8850888631707
34,New Jersey,5,Arkansas,2024,2025,linear_regression,90.66519913545075
41,Oregon,34,New Jersey,2024,2025,linear_regression,90.52214396932737
56,Wyoming,18,Indiana,2024,2025,linear_regression,90.43459462367885
56,Wyoming,53,Washington,2024,2025,linear_regression,90.1663845195169
8,Colorado,5,Arkansas,2024,2025,linear_regression,90.0109893746098
4,Arizona,19,Iowa,2024,2025,linear_regression,89.88474779507078
53,Washington,29,Missouri,2024,2025,linear_regression,89.58092631454954
17,Illinois,33,New Hampshire,2024,2025,linear_regression,89.329282396548
26,Michigan,16,Idaho,2024,2025,linear_regression,88.98621716316981
50,Vermont,17,Illinois,2024,2025,linear_regression,88.84916700585832
22,Louisiana,24,Maryland,2024,2025,linear_regression,88.74510081721158
38,North Dakota,51,Virginia,2024,2025,linear_regression,88.55134303330462
17,Illinois,50,Vermont,2024,2025,linear_regression,88.51758942300793
41,Oregon,9,Connecticut,2024,2025,linear_regression,88.34866810502396
17,Illinois,30,Montana,2024,2025,linear_regression,88.25747733547134
8,Colorado,45,South Carolina,2024,2025,linear_regression,88.25187563784688
10,Delaware,17,Illinois,2024,2025,linear_regression,88.09561490638278
42,Pennsylvania,35,New Mexico,2024,2025,linear_regression,88.01321033253984
37,North Carolina,33,New Hampshire,2024,2025,linear_regression,87.80683904312062
24,Maryland,53,Washington,2024,2025,linear_regression,87.33978492035826
38,North Dakota,41,Oregon,2024,2025,linear_regression,87.1716270424442
17,Illinois,35,New Mexico,2024,2025,linear_regression,86.85540847931868
53,Washington,40,Oklahoma,2024,2025,linear_regression,86.53361879061717
48,Texas,23,Maine,2024,2025,linear_regression,86.19964488407611
27,Minnesota,5,Arkansas,2024,2025,linear_regression,85.56039202809126
4,Arizona,37,North Carolina,2024,2025,linear_regression,85.0586847907865
11,Washington DC,36,New York,2024,2025,linear_regression,85.00762432831776
31,Nebraska,1,Alabama,2024,2025,linear_regression,84.8802292866988
30,Montana,17,Illinois,2024,2025,linear_regression,84.85542533347372
8,Colorado,24,Maryland,2024,2025,linear_regression,84.69030086248748
8,Colorado,1,Alabama,2024,2025,linear_regression,84.6845325928764
26,Michigan,46,South Dakota,2024,2025,linear_regression,84.55787515797823
36,New York,38,North Dakota,2024,2025,linear_regression,84.30966954424872
4,Arizona,18,Indiana,2024,2025,linear_regression,84.19876932029646
35,New Mexico,9,Connecticut,2024,2025,linear_regression,83.98269701468833
6,California,50,Vermont,2024,2025,linear_regression,83.26374626294415
16,Idaho,34,New Jersey,2024,2025,linear_regression,82.97488894071364
16,Idaho,45,South Carolina,2024,2025,linear_regression,82.49861868004575
5,Arkansas,23,Maine,2024,2025,linear_regression,82.45729008205589
46,South Dakota,29,Missouri,2024,2025,linear_regression,82.28631959126736
39,Ohio,50,Vermont,2024,2025,linear_regression,81.86633765322561
1,Alabama,54,West Virginia,2024,2025,linear_regression,81.6651834387804
23,Maine,47,Tennessee,2024,2025,linear_regression,81.28565396019337
54,West Virginia,10,Delaware,2024,2025,linear_regression,81.0273753952393
13,Georgia,35,New Mexico,2024,2025,linear_regression,80.95243151841979
40,Oklahoma,30,Montana,2024,2025,linear_regression,80.62670837765934
50,Vermont,39,Ohio,2024,2025,linear_regression,80.29526507301156
40,Oklahoma,32,Nevada,2024,2025,linear_regression,80.1860067400066
27,Minnesota,30,Montana,2024,2025,linear_regression,79.61988781565323
37,North Carolina,35,New Mexico,2024,2025,linear_regression,79.48066245310974
4,Arizona,16,Idaho,2024,2025,linear_regression,79.43715475024321
39,Ohio,16,Idaho,2024,2025,linear_regression,79.32933425514574
49,Utah,36,New York,2024,2025,linear_regression,79.29494693259653
27,Minnesota,16,Idaho,2024,2025,linear_regression,79.07839312757581
18,Indiana,50,Vermont,2024,2025,linear_regression,78.90368351113288
49,Utah,19,Iowa,2024,2025,linear_regression,78.8947942480399
30,Montana,27,Minnesota,2024,2025,linear_regression,78.80700007060653
23,Maine,41,Oregon,2024,2025,linear_regression,78.74400336377714
45,South Carolina,8,Colorado,2024,2025,linear_regression,78.74196270078461
32,Nevada,56,Wyoming,2024,2025,linear_regression,78.72240033965366
32,Nevada,17,Illinois,2024,2025,linear_regression,78.63637061581723
10,Delaware,9,Connecticut,2024,2025,linear_regression,78.60321681633037
53,Washington,24,Maryland,2024,2025,linear_regression,77.98602829903936
32,Nevada,30,Montana,2024,2025,linear_regression,77.93798391422516
20,Kansas,41,Oregon,2024,2025,linear_regression,77.79050839163551
31,Nebraska,21,Kentucky,2024,2025,linear_regression,76.99172524595949
20,Kansas,32,Nevada,2024,2025,linear_regression,76.9184784653399
6,California,10,Delaware,2024,2025,linear_regression,76.88496319944846
53,Washington,56,Wyoming,2024,2025,linear_regression,76.84395848081351
24,Maryland,8,Colorado,2024,2025,linear_regression,76.25732744317031
38,North Dakota,37,North Carolina,2024,2025,linear_regression,76.10040829411585
41,Oregon,25,Massachusetts,2024,2025,linear_regression,75.86613904198828
33,New Hampshire,12,Florida,2024,2025,linear_regression,75.84550833505358
50,Vermont,32,Nevada,2024,2025,linear_regression,75.74137554205811
13,Georgia,33,New Hampshire,2024,2025,linear_regression,75.45603903090898
9,Connecticut,45,South Carolina,2024,2025,linear_regression,75.2966934462085
53,Washington,38,North Dakota,2024,2025,linear_regression,75.13628383407017
35,New Mexico,26,Michigan,2024,2025,linear_regression,75.10979915154408
9,Connecticut,1,Alabama,2024,2025,linear_regression,74.91771117198658
24,Maryland,19,Iowa,2024,2025,linear_regression,74.89015573027788
9,Connecticut,47,Tennessee,2024,2025,linear_regression,74.82994545597907
5,Arkansas,30,Montana,2024,2025,linear_regression,74.76335548726931
22,Louisiana,31,Nebraska,2024,2025,linear_regression,74.74358412656598
25,Massachusetts,32,Nevada,2024,2025,linear_regression,74.543457443629
4,Arizona,47,Tennessee,2024,2025,linear_regression,74.45825316205612
34,New Jersey,40,Oklahoma,2024,2025,linear_regression,74.22110295445532
31,Nebraska,22,Louisiana,2024,2025,linear_regression,74.2039014201171
16,Idaho,1,Alabama,2024,2025,linear_regression,74.05866607257568
54,West Virginia,27,Minnesota,2024,2025,linear_regression,74.00962436443282
50,Vermont,18,Indiana,2024,2025,linear_regression,73.99422577102365
16,Idaho,18,Indiana,2024,2025,linear_regression,73.96217472452048
23,Maine,26,Michigan,2024,2025,linear_regression,73.53272210154586
12,Florida,49,Utah,2024,2025,linear_regression,73.32563710670604
24,Maryland,40,Oklahoma,2024,2025,linear_regression,73.03098195991849
56,Wyoming,27,Minnesota,2024,2025,linear_regression,72.72428804633202
16,Idaho,25,Massachusetts,2024,2025,linear_regression,72.68811725872138
16,Idaho,38,North Dakota,2024,2025,linear_regression,72.67852800582868
42,Pennsylvania,30,Montana,2024,2025,linear_regression,72.42405506790946
50,Vermont,6,California,2024,2025,linear_regression,72.32794593969402
31,Nebraska,51,Virginia,2024,2025,linear_regression,71.74684208313573
12,Florida,2,Alaska,2024,2025,linear_regression,71.63610478581455
53,Washington,1,Alabama,2024,2025,linear_regression,71.61378816207159
49,Utah,5,Arkansas,2024,2025,linear_regression,71.57567716579602
13,Georgia,10,Delaware,2024,2025,linear_regression,71.53931788563159
50,Vermont,37,North Carolina,2024,2025,linear_regression,71.48840885841933
2,Alaska,12,Florida,2024,2025,linear_regression,71.47025160602593
12,Florida,16,Idaho,2024,2025,linear_regression,71.19643971316734
24,Maryland,41,Oregon,2024,2025,linear_regression,71.14117465894154
19,Iowa,50,Vermont,2024,2025,linear_regression,71.08566201291987
44,Rhode Island,12,Florida,2024,2025,linear_regression,70.97168497677214
35,New Mexico,42,Pennsylvania,2024,2025,linear_regression,70.92449627917523
6,California,33,New Hampshire,2024,2025,linear_regression,70.69929667783148
23,Maine,18,Indiana,2024,2025,linear_regression,70.1581624874093
31,Nebraska,9,Connecticut,2024,2025,linear_regression,70.09248325236427
33,New Hampshire,17,Illinois,2024,2025,linear_regression,69.96281306752942
35,New Mexico,27,Minnesota,2024,2025,linear_regression,69.94398132829643
6,California,44,Rhode Island,2024,2025,linear_regression,69.56378679092046
45,South Carolina,32,Nevada,2024,2025,linear_regression,69.54018565139663
17,Illinois,23,Maine,2024,2025,linear_regression,69.11381311867947
18,Indiana,16,Idaho,2024,2025,linear_regression,69.03109031913027
25,Massachusetts,45,South Carolina,2024,2025,linear_regression,68.99214239445801
38,North Dakota,49,Utah,2024,2025,linear_regression,68.94827773207774
4,Arizona,9,Connecticut,2024,2025,linear_regression,68.85185229922232
56,Wyoming,32,Nevada,2024,2025,linear_regression,68.7782262192864
12,Florida,35,New Mexico,2024,2025,linear_regression,68.6329589355611
45,South Carolina,33,New Hampshire,2024,2025,linear_regression,68.47351449036783
41,Oregon,24,Maryland,2024,2025,linear_regression,68.30750420822719
48,Texas,33,New Hampshire,2024,2025,linear_regression,68.27466134976927
32,Nevada,36,New York,2024,2025,linear_regression,68.19628315561991
35,New Mexico,18,Indiana,2024,2025,linear_regression,67.8488053917407
18,Indiana,33,New Hampshire,2024,2025,linear_regression,67.6414582335578
25,Massachusetts,4,Arizona,2024,2025,linear_regression,67.52319682678797
5,Arkansas,38,North Dakota,2024,2025,linear_regression,67.48842944548481
46,South Dakota,16,Idaho,2024,2025,linear_regression,67.24333946961951
49,Utah,38,North Dakota,2024,2025,linear_regression,67.18774872807056
16,Idaho,35,New Mexico,2024,2025,linear_regression,67.11506532502065
