origin_state,origin_state_name,dest_state,dest_state_name,year,tons,value,tons_lag1,value_lag1,tons_growth,value_growth,distance_miles,cpi_pc1
32,Nevada,42,Pennsylvania,2024,71.385519,435.384576,72.355295,435.09063499999996,-0.013402972097619061,0.0006755856742354798,2112.3778360006704,2.954306666666666
32,Nevada,44,Rhode Island,2024,0.938092,2.21297,0.9750869999999999,2.257957,-0.03794020430997428,-0.01992376294145563,2392.8663685852957,2.954306666666666
32,Nevada,45,South Carolina,2024,13.40719,54.374922999999995,13.230814,54.789266000000005,0.01333069907868098,-0.007562484958276488,2027.4386132005795,2.954306666666666
32,Nevada,46,South Dakota,2024,3.032222,24.044769000000002,3.0844439999999995,24.674359,-0.016930766128352325,-0.025515961731771706,998.3868446907322,2.954306666666666
32,Nevada,47,Tennessee,2024,40.866787,245.68708,40.714201,237.24586000000002,0.003747734113706405,0.035580051850009044,1679.4990778250299,2.954306666666666
32,Nevada,48,Texas,2024,996.8459320000001,1562.005301,1012.4558539999999,1593.772658,-0.015417879148338521,-0.01993217592267176,1214.489387005049,2.954306666666666
32,Nevada,49,Utah,2024,853.967734,1826.194232,899.419449,1835.490342,-0.050534503173724495,-0.005064646643616062,304.8773939734552,2.954306666666666
32,Nevada,50,Vermont,2024,0.26056,5.265771,0.39934200000000003,6.406289,-0.34752668139088805,-0.17803099423082538,2309.8251722157947,2.954306666666666
32,Nevada,51,Virginia,2024,32.68631,154.237032,32.494569,154.79217200000002,0.005900709130808917,-0.003586357067203778,2102.5308555703978,2.954306666666666
32,Nevada,53,Washington,2024,393.686718,1458.7142939999999,390.622503,1448.527826,0.007844440544174155,0.0070322901756944755,666.8026147237567,2.954306666666666
32,Nevada,54,West Virginia,2024,2.6887679999999996,32.127164,2.649095,32.10174,0.014976057861269461,0.0007919819922534106,1943.3859318440334,2.954306666666666
32,Nevada,55,Wisconsin,2024,31.109856,281.673212,31.831834999999998,286.643538,-0.022681036138821324,-0.017339745506490367,1472.8492136184968,2.954306666666666
32,Nevada,56,Wyoming,2024,86.093536,63.39645,97.27486300000001,64.377297,-0.11494569773899357,-0.015235914611326368,592.8591475313472,2.954306666666666
33,New Hampshire,1,Alabama,2024,35.511929,59.187205,35.397976,59.481047,0.003219195357384337,-0.004940094615348616,1101.0729242019177,2.954306666666666
33,New Hampshire,2,Alaska,2024,0.003846,0.06534000000000001,0.012666,0.044216,-0.6963524396020843,0.4777456124479829,3376.1517356279037,2.954306666666666
33,New Hampshire,4,Arizona,2024,36.307917,278.773032,36.607488000000004,280.875164,-0.008183325772038777,-0.007484221709257225,2245.5996968520835,2.954306666666666
33,New Hampshire,5,Arkansas,2024,50.344033,111.719147,50.125745,110.769801,0.004354808093126618,0.008570440602308256,1254.8946896133666,2.954306666666666
33,New Hampshire,6,California,2024,145.103746,814.725658,146.251155,827.151144,-0.00784546966483793,-0.01502202601076266,2567.9379226041133,2.954306666666666
33,New Hampshire,8,Colorado,2024,15.342174,81.826615,15.477164,82.871249,-0.008721882122590428,-0.01260550568026315,1790.8486787528964,2.954306666666666
33,New Hampshire,9,Connecticut,2024,311.04918599999996,1183.853735,310.035585,1173.511233,0.0032693053605441363,0.008813296122918295,144.82983585397386,2.954306666666666
33,New Hampshire,10,Delaware,2024,9.678303999999999,353.86069000000003,9.367188,353.89695,0.0332133827142146,-0.00010245920457910193,351.036941838665,2.954306666666666
33,New Hampshire,11,Washington DC,2024,2.127336,122.155158,2.1324110000000003,122.64042199999999,-0.0023799352001092483,-0.003956803084059729,422.3611203265516,2.954306666666666
33,New Hampshire,12,Florida,2024,78.079586,362.442817,80.035039,370.670226,-0.024432461387318017,-0.02219603416434106,1222.1697729187042,2.954306666666666
33,New Hampshire,13,Georgia,2024,57.149803,536.110728,57.310595,548.554888,-0.002805624335255998,-0.022685350677250752,971.5985215940259,2.954306666666666
33,New Hampshire,16,Idaho,2024,29.077804,72.06994900000001,27.510731,70.644789,0.05696224502358736,0.020173604029024777,2115.4843223657545,2.954306666666666
33,New Hampshire,17,Illinois,2024,88.041094,993.3960119999999,90.026168,1006.559128,-0.022049966627480995,-0.013077340052694907,918.9387295208164,2.954306666666666
33,New Hampshire,18,Indiana,2024,51.316537,492.15783899999997,51.138470000000005,497.089015,0.003482055681368479,-0.009920106562805557,797.9431557324862,2.954306666666666
33,New Hampshire,19,Iowa,2024,59.665739,134.751458,59.582179000000004,143.416308,0.0014024327643337535,-0.060417466610561285,1113.0213819969858,2.954306666666666
33,New Hampshire,20,Kansas,2024,3.688282,42.669857,3.738795,42.246503,-0.013510502715447096,0.010021042451726794,1432.2280809048293,2.954306666666666
33,New Hampshire,21,Kentucky,2024,18.718581,366.271559,18.517369,365.11688100000003,0.010866122503688389,0.003162488671675495,795.076916535057,2.954306666666666
33,New Hampshire,22,Louisiana,2024,3.2249630000000002,74.944808,3.232933,76.96967000000001,-0.002465253687595694,-0.026307271422626767,1396.72472506954,2.954306666666666
33,New Hampshire,23,Maine,2024,2280.008806,2282.393361,2360.673926,2312.011373,-0.03417037783641794,-0.01281049580719338,137.2167768971394,2.954306666666666
33,New Hampshire,24,Maryland,2024,93.404444,765.819546,90.063794,767.537849,0.037092041669930055,-0.0022387208686044944,410.11769276210896,2.954306666666666
33,New Hampshire,25,Massachusetts,2024,4830.305257,7331.377333,4681.279587,7217.817242,0.031834387848537614,0.01573330096794383,84.29609715257943,2.954306666666666
33,New Hampshire,26,Michigan,2024,56.228203,502.695816,56.650912,500.922512,-0.007461645101141489,0.0035400764739437307,652.539047945135,2.954306666666666
33,New Hampshire,27,Minnesota,2024,16.434404,81.749197,16.560084,83.169729,-0.007589333484057154,-0.017079916179599534,1110.6124989307136,2.954306666666666
33,New Hampshire,28,Mississippi,2024,8.334135,60.923429999999996,8.079144,59.86171,0.03156163573764751,0.017736212346757117,1226.9225514379389,2.954306666666666
33,New Hampshire,29,Missouri,2024,22.845233,87.463832,22.270968,87.27078,0.025785363258570553,0.0022121035242264873,1131.4342117834412,2.954306666666666
33,New Hampshire,30,Montana,2024,2.507047,13.758856999999999,2.306739,13.817314,0.08683600528711752,-0.004230706488974677,1891.212868422975,2.954306666666666
